word	nodeType	synsetCount	unit	count
nightly	ADJ	2	txt-imp-malecopy	2
nitrogenous	ADJ	1	txt-imp-malecopy	1
noble	ADJ	5	txt-imp-malecopy	3
nocturnal	ADJ	2	txt-imp-malecopy	8
normal	ADJ	5	txt-imp-malecopy	16
noticeable	ADJ	4	txt-imp-malecopy	1
nude	ADJ	5	txt-imp-malecopy	5
nuptial	ADJ	1	txt-imp-malecopy	1
obscene	ADJ	3	txt-imp-malecopy	3
occasional	ADJ	4	txt-imp-malecopy	2
oc¬	ADJ	0	txt-imp-malecopy	2
old	ADJ	9	txt-imp-malecopy	28
ond	ADJ	0	txt-imp-malecopy	1
only	ADJ	9	txt-imp-malecopy	5
opposite	ADJ	11	txt-imp-malecopy	2
ordinary	ADJ	7	txt-imp-malecopy	3
other	ADJ	4	txt-imp-malecopy	57
ous	ADJ	0	txt-imp-malecopy	2
outdoor	ADJ	2	txt-imp-malecopy	1
overwhelming	ADJ	6	txt-imp-malecopy	1
own	ADJ	2	txt-imp-malecopy	11
padded	ADJ	5	txt-imp-malecopy	1
painful	ADJ	4	txt-imp-malecopy	1
particular	ADJ	9	txt-imp-malecopy	5
passionate	ADJ	1	txt-imp-malecopy	1
passive	ADJ	4	txt-imp-malecopy	5
patellar	ADJ	1	txt-imp-malecopy	1
paternal	ADJ	4	txt-imp-malecopy	2
pathological	ADJ	3	txt-imp-malecopy	1
peculiar	ADJ	4	txt-imp-malecopy	6
peder-	ADJ	0	txt-imp-malecopy	1
pederastic	ADJ	1	txt-imp-malecopy	12
perfumed	ADJ	4	txt-imp-malecopy	1
periment	ADJ	0	txt-imp-malecopy	1
permanent	ADJ	3	txt-imp-malecopy	2
perpetual	ADJ	2	txt-imp-malecopy	1
personal	ADJ	6	txt-imp-malecopy	1
perverse	ADJ	3	txt-imp-malecopy	1
per¬	ADJ	0	txt-imp-malecopy	2
phenome¬	ADJ	0	txt-imp-malecopy	1
philosophical	ADJ	2	txt-imp-malecopy	1
phi¬	ADJ	0	txt-imp-malecopy	1
physical	ADJ	7	txt-imp-malecopy	6
physio-	ADJ	0	txt-imp-malecopy	1
physiological	ADJ	2	txt-imp-malecopy	8
physi¬	ADJ	0	txt-imp-malecopy	2
pitiable	ADJ	2	txt-imp-malecopy	1
plain	ADJ	11	txt-imp-malecopy	1
platonic	ADJ	2	txt-imp-malecopy	2
pleasant	ADJ	2	txt-imp-malecopy	2
polish	ADJ	8	txt-imp-malecopy	1
possible	ADJ	4	txt-imp-malecopy	5
potent	ADJ	4	txt-imp-malecopy	2
powerful	ADJ	6	txt-imp-malecopy	3
powerless	ADJ	1	txt-imp-malecopy	1
practicable	ADJ	2	txt-imp-malecopy	1
preferable	ADJ	1	txt-imp-malecopy	1
pregnant	ADJ	3	txt-imp-malecopy	1
present	ADJ	18	txt-imp-malecopy	3
pressionable	ADJ	0	txt-imp-malecopy	1
pretty	ADJ	3	txt-imp-malecopy	3
previous	ADJ	3	txt-imp-malecopy	2
principal	ADJ	7	txt-imp-malecopy	3
private	ADJ	5	txt-imp-malecopy	1
probable	ADJ	3	txt-imp-malecopy	1
profanation	ADJ	2	txt-imp-malecopy	1
professional	ADJ	8	txt-imp-malecopy	1
profound	ADJ	6	txt-imp-malecopy	3
prognosis	ADJ	2	txt-imp-malecopy	1
proper	ADJ	4	txt-imp-malecopy	1
prostatic	ADJ	1	txt-imp-malecopy	1
psychical	ADJ	2	txt-imp-malecopy	1
psychological	ADJ	2	txt-imp-malecopy	1
pubic	ADJ	1	txt-imp-malecopy	1
public	ADJ	4	txt-imp-malecopy	2
pure	ADJ	7	txt-imp-malecopy	4
rare	ADJ	6	txt-imp-malecopy	2
rary	ADJ	0	txt-imp-malecopy	1
real	ADJ	13	txt-imp-malecopy	7
reciprocal	ADJ	5	txt-imp-malecopy	1
referable	ADJ	1	txt-imp-malecopy	1
refined	ADJ	11	txt-imp-malecopy	3
reflex	ADJ	2	txt-imp-malecopy	2
regular	ADJ	17	txt-imp-malecopy	2
relative	ADJ	4	txt-imp-malecopy	3
relaxed	ADJ	9	txt-imp-malecopy	1
religious	ADJ	5	txt-imp-malecopy	1
relig¬	ADJ	0	txt-imp-malecopy	1
remarkable	ADJ	2	txt-imp-malecopy	4
remark¬	ADJ	0	txt-imp-malecopy	1
remorseful	ADJ	1	txt-imp-malecopy	1
remote	ADJ	6	txt-imp-malecopy	1
repulsive	ADJ	3	txt-imp-malecopy	1
requisite	ADJ	2	txt-imp-malecopy	2
resolute	ADJ	2	txt-imp-malecopy	1
respectable	ADJ	3	txt-imp-malecopy	2
retinal	ADJ	2	txt-imp-malecopy	1
revolting	ADJ	4	txt-imp-malecopy	1
re¬	ADJ	0	txt-imp-malecopy	3
right	ADJ	36	txt-imp-malecopy	2
salacious	ADJ	2	txt-imp-malecopy	1
sallow	ADJ	3	txt-imp-malecopy	1
same	ADJ	6	txt-imp-malecopy	15
satisfactory	ADJ	2	txt-imp-malecopy	1
satisfied	ADJ	5	txt-imp-malecopy	5
second	ADJ	15	txt-imp-malecopy	2
secondary	ADJ	7	txt-imp-malecopy	2
self¬	ADJ	0	txt-imp-malecopy	1
semi	ADJ	3	txt-imp-malecopy	2
seminal	ADJ	2	txt-imp-malecopy	6
sensa-	ADJ	0	txt-imp-malecopy	1
sensible	ADJ	4	txt-imp-malecopy	1
sensual	ADJ	2	txt-imp-malecopy	3
sentimental	ADJ	2	txt-imp-malecopy	1
separate	ADJ	19	txt-imp-malecopy	1
serious	ADJ	6	txt-imp-malecopy	2
servant	ADJ	2	txt-imp-malecopy	1
seventh	ADJ	4	txt-imp-malecopy	1
several	ADJ	3	txt-imp-malecopy	41
severe	ADJ	6	txt-imp-malecopy	12
sev¬	ADJ	0	txt-imp-malecopy	1
sexual	ADJ	3	txt-imp-malecopy	148
shameful	ADJ	2	txt-imp-malecopy	3
sharp	ADJ	15	txt-imp-malecopy	1
short	ADJ	23	txt-imp-malecopy	5
sible	ADJ	0	txt-imp-malecopy	2
sical	ADJ	0	txt-imp-malecopy	1
similar	ADJ	5	txt-imp-malecopy	9
simple	ADJ	9	txt-imp-malecopy	3
single	ADJ	10	txt-imp-malecopy	2
singular	ADJ	7	txt-imp-malecopy	4
sin¬	ADJ	0	txt-imp-malecopy	1
slight	ADJ	5	txt-imp-malecopy	13
small	ADJ	13	txt-imp-malecopy	7
social	ADJ	7	txt-imp-malecopy	2
soft	ADJ	20	txt-imp-malecopy	1
solicitous	ADJ	2	txt-imp-malecopy	1
solitary	ADJ	7	txt-imp-malecopy	1
some¬	ADJ	0	txt-imp-malecopy	3
sore	ADJ	4	txt-imp-malecopy	1
sound	ADJ	24	txt-imp-malecopy	1
spirited	ADJ	5	txt-imp-malecopy	1
spiteful	ADJ	1	txt-imp-malecopy	1
startling	ADJ	3	txt-imp-malecopy	1
statical	ADJ	0	txt-imp-malecopy	1
stimulating	ADJ	10	txt-imp-malecopy	1
sting¬	ADJ	0	txt-imp-malecopy	1
stopping-	ADJ	0	txt-imp-malecopy	1
strange	ADJ	3	txt-imp-malecopy	3
strong	ADJ	10	txt-imp-malecopy	23
studious	ADJ	2	txt-imp-malecopy	1
stylish	ADJ	2	txt-imp-malecopy	1
subject	ADJ	15	txt-imp-malecopy	6
subsequent	ADJ	1	txt-imp-malecopy	2
successful	ADJ	1	txt-imp-malecopy	3
successive	ADJ	1	txt-imp-malecopy	1
such	ADJ	2	txt-imp-malecopy	35
sudden	ADJ	1	txt-imp-malecopy	3
sufficient	ADJ	1	txt-imp-malecopy	8
sure	ADJ	10	txt-imp-malecopy	10
surgical	ADJ	3	txt-imp-malecopy	1
su¬	ADJ	0	txt-imp-malecopy	1
syphilitic	ADJ	2	txt-imp-malecopy	1
tactile	ADJ	2	txt-imp-malecopy	1
technical	ADJ	7	txt-imp-malecopy	1
teen	ADJ	2	txt-imp-malecopy	1
telegraphic	ADJ	2	txt-imp-malecopy	1
temporary	ADJ	3	txt-imp-malecopy	2
thetic	ADJ	0	txt-imp-malecopy	1
thin	ADJ	13	txt-imp-malecopy	2
third	ADJ	8	txt-imp-malecopy	1
thirty-	ADJ	0	txt-imp-malecopy	1
thorough	ADJ	2	txt-imp-malecopy	1
tial	ADJ	0	txt-imp-malecopy	1
tiful	ADJ	0	txt-imp-malecopy	1
tight	ADJ	16	txt-imp-malecopy	4
tive	ADJ	0	txt-imp-malecopy	1
tory	ADJ	3	txt-imp-malecopy	1
to¬	ADJ	0	txt-imp-malecopy	1
trifling	ADJ	5	txt-imp-malecopy	1
troublesome	ADJ	1	txt-imp-malecopy	1
true	ADJ	15	txt-imp-malecopy	5
twisted	ADJ	11	txt-imp-malecopy	1
ual	ADJ	0	txt-imp-malecopy	3
ugly	ADJ	4	txt-imp-malecopy	2
ultimate	ADJ	3	txt-imp-malecopy	1
unable	ADJ	3	txt-imp-malecopy	6
unaccountable	ADJ	2	txt-imp-malecopy	1
unbridled	ADJ	2	txt-imp-malecopy	2
unchanged	ADJ	2	txt-imp-malecopy	1
uncomfortable	ADJ	2	txt-imp-malecopy	1
unconsummated	ADJ	1	txt-imp-malecopy	1
undeveloped	ADJ	2	txt-imp-malecopy	1
undoubted	ADJ	0	txt-imp-malecopy	2
unexampled	ADJ	1	txt-imp-malecopy	1
unfavorable	ADJ	3	txt-imp-malecopy	1
unknow¬	ADJ	0	txt-imp-malecopy	1
unmarried	ADJ	1	txt-imp-malecopy	1
unmindful	ADJ	2	txt-imp-malecopy	1
unmoved	ADJ	2	txt-imp-malecopy	1
unnatural	ADJ	3	txt-imp-malecopy	8
unnna-	ADJ	0	txt-imp-malecopy	1
unpleasant	ADJ	1	txt-imp-malecopy	1
unpublished	ADJ	1	txt-imp-malecopy	1
unsound	ADJ	6	txt-imp-malecopy	1
untoward	ADJ	2	txt-imp-malecopy	1
ural	ADJ	0	txt-imp-malecopy	2
urethral	ADJ	1	txt-imp-malecopy	1
usual	ADJ	2	txt-imp-malecopy	4
utter	ADJ	6	txt-imp-malecopy	1
vain	ADJ	2	txt-imp-malecopy	2
various	ADJ	4	txt-imp-malecopy	4
vehement	ADJ	2	txt-imp-malecopy	1
venereal	ADJ	1	txt-imp-malecopy	11
venereous	ADJ	0	txt-imp-malecopy	1
veritable	ADJ	2	txt-imp-malecopy	2
very	ADJ	4	txt-imp-malecopy	5
vidual	ADJ	0	txt-imp-malecopy	1
vigorous	ADJ	2	txt-imp-malecopy	5
vile	ADJ	2	txt-imp-malecopy	2
violent	ADJ	5	txt-imp-malecopy	1
virile	ADJ	3	txt-imp-malecopy	3
virtuous	ADJ	2	txt-imp-malecopy	6
visible	ADJ	3	txt-imp-malecopy	1
visionary	ADJ	3	txt-imp-malecopy	1
vivid	ADJ	4	txt-imp-malecopy	1
voluntary	ADJ	4	txt-imp-malecopy	5
voluptuous	ADJ	3	txt-imp-malecopy	6
weak	ADJ	12	txt-imp-malecopy	2
well	ADJ	22	txt-imp-malecopy	3
wet	ADJ	9	txt-imp-malecopy	1
white	ADJ	25	txt-imp-malecopy	6
whole	ADJ	8	txt-imp-malecopy	8
wide	ADJ	11	txt-imp-malecopy	1
willing	ADJ	6	txt-imp-malecopy	1
wise	ADJ	7	txt-imp-malecopy	1
womanly	ADJ	1	txt-imp-malecopy	1
wooden	ADJ	2	txt-imp-malecopy	1
worth	ADJ	5	txt-imp-malecopy	1
worthy	ADJ	4	txt-imp-malecopy	2
wrinkled	ADJ	6	txt-imp-malecopy	2
wrong	ADJ	13	txt-imp-malecopy	2
yielding	ADJ	18	txt-imp-malecopy	1
young	ADJ	14	txt-imp-malecopy	32
able	ADJ	4	txt-militancy	1
asexual	ADJ	1	txt-militancy	4
avowed	ADJ	3	txt-militancy	1
constant	ADJ	5	txt-militancy	1
fleeting	ADJ	3	txt-militancy	1
good	ADJ	27	txt-militancy	1
militant	ADJ	4	txt-militancy	1
old	ADJ	9	txt-militancy	1
proud	ADJ	2	txt-militancy	1
ready	ADJ	8	txt-militancy	1
right	ADJ	36	txt-militancy	1
scant	ADJ	4	txt-militancy	1
secret	ADJ	14	txt-militancy	1
sexual	ADJ	3	txt-militancy	3
strange	ADJ	3	txt-militancy	1
well	ADJ	22	txt-militancy	1
young	ADJ	14	txt-militancy	1
accountable	ADJ	1	53-year-old-virgin	1
afraid	ADJ	4	53-year-old-virgin	1
asexual	ADJ	1	53-year-old-virgin	1
dear	ADJ	8	53-year-old-virgin	2
gay	ADJ	7	53-year-old-virgin	1
high	ADJ	18	53-year-old-virgin	1
male	ADJ	6	53-year-old-virgin	1
old	ADJ	9	53-year-old-virgin	2
other	ADJ	4	53-year-old-virgin	1
recent	ADJ	3	53-year-old-virgin	1
sexual	ADJ	3	53-year-old-virgin	1
shy	ADJ	6	53-year-old-virgin	1
Less	ADJ	5	txt-lack-of-desire	1
abdominal	ADJ	2	txt-lack-of-desire	1
abstinent	ADJ	2	txt-lack-of-desire	1
active	ADJ	17	txt-lack-of-desire	2
afraid	ADJ	4	txt-lack-of-desire	1
ambivalent	ADJ	1	txt-lack-of-desire	1
associate	ADJ	9	txt-lack-of-desire	1
bad	ADJ	17	txt-lack-of-desire	1
celibate	ADJ	2	txt-lack-of-desire	1
chief	ADJ	4	txt-lack-of-desire	1
clinical	ADJ	2	txt-lack-of-desire	2
comforting	ADJ	4	txt-lack-of-desire	1
contemporary	ADJ	4	txt-lack-of-desire	1
contrary	ADJ	7	txt-lack-of-desire	1
cultural	ADJ	4	txt-lack-of-desire	1
depressed	ADJ	8	txt-lack-of-desire	1
difficult	ADJ	2	txt-lack-of-desire	1
divorced	ADJ	3	txt-lack-of-desire	1
early	ADJ	9	txt-lack-of-desire	1
female	ADJ	5	txt-lack-of-desire	1
few	ADJ	2	txt-lack-of-desire	1
first	ADJ	16	txt-lack-of-desire	1
fraught	ADJ	2	txt-lack-of-desire	1
general	ADJ	10	txt-lack-of-desire	1
good	ADJ	27	txt-lack-of-desire	3
gratifying	ADJ	4	txt-lack-of-desire	1
human	ADJ	4	txt-lack-of-desire	1
instructive	ADJ	1	txt-lack-of-desire	1
last	ADJ	21	txt-lack-of-desire	1
late	ADJ	11	txt-lack-of-desire	2
latter	ADJ	2	txt-lack-of-desire	1
least	ADJ	3	txt-lack-of-desire	1
less	ADJ	5	txt-lack-of-desire	2
little	ADJ	10	txt-lack-of-desire	1
long	ADJ	12	txt-lack-of-desire	1
low	ADJ	16	txt-lack-of-desire	6
male	ADJ	6	txt-lack-of-desire	1
many	ADJ	1	txt-lack-of-desire	1
marital	ADJ	1	txt-lack-of-desire	2
more	ADJ	5	txt-lack-of-desire	10
most	ADJ	5	txt-lack-of-desire	2
much	ADJ	7	txt-lack-of-desire	2
natural	ADJ	13	txt-lack-of-desire	1
negative	ADJ	12	txt-lack-of-desire	1
new	ADJ	12	txt-lack-of-desire	1
okay	ADJ	4	txt-lack-of-desire	1
old	ADJ	9	txt-lack-of-desire	2
opposite	ADJ	11	txt-lack-of-desire	1
other	ADJ	4	txt-lack-of-desire	5
permissible	ADJ	2	txt-lack-of-desire	2
physical	ADJ	7	txt-lack-of-desire	1
popular	ADJ	4	txt-lack-of-desire	1
possible	ADJ	4	txt-lack-of-desire	1
premature	ADJ	3	txt-lack-of-desire	1
prevalent	ADJ	1	txt-lack-of-desire	1
primary	ADJ	9	txt-lack-of-desire	1
prime	ADJ	12	txt-lack-of-desire	1
psychological	ADJ	2	txt-lack-of-desire	1
random	ADJ	1	txt-lack-of-desire	1
romantic	ADJ	5	txt-lack-of-desire	1
same	ADJ	6	txt-lack-of-desire	3
scholarly	ADJ	1	txt-lack-of-desire	1
several	ADJ	3	txt-lack-of-desire	1
sexless	ADJ	3	txt-lack-of-desire	1
sexual	ADJ	3	txt-lack-of-desire	14
single	ADJ	10	txt-lack-of-desire	1
social	ADJ	7	txt-lack-of-desire	1
strange	ADJ	3	txt-lack-of-desire	1
such	ADJ	2	txt-lack-of-desire	1
superlative	ADJ	4	txt-lack-of-desire	1
sure	ADJ	10	txt-lack-of-desire	2
temporary	ADJ	3	txt-lack-of-desire	2
traumatic	ADJ	2	txt-lack-of-desire	2
weird	ADJ	3	txt-lack-of-desire	1
well	ADJ	22	txt-lack-of-desire	1
willing	ADJ	6	txt-lack-of-desire	2
wrong	ADJ	13	txt-lack-of-desire	1
young	ADJ	14	txt-lack-of-desire	3
asexual	ADJ	1	txt-freak	2
christian	ADJ	3	txt-freak	1
close	ADJ	37	txt-freak	1
dear	ADJ	8	txt-freak	1
female	ADJ	5	txt-freak	1
gay	ADJ	7	txt-freak	1
low	ADJ	16	txt-freak	1
male	ADJ	6	txt-freak	1
nonexistent	ADJ	1	txt-freak	1
old	ADJ	9	txt-freak	1
other	ADJ	4	txt-freak	2
sexual	ADJ	3	txt-freak	2
virgin	ADJ	5	txt-freak	1
wrong	ADJ	13	txt-freak	1
absurd	ADJ	3	aceAnger_full_album	1
altered	ADJ	8	aceAnger_full_album	1
asexual	ADJ	1	aceAnger_full_album	2
bad	ADJ	17	aceAnger_full_album	2
big	ADJ	17	aceAnger_full_album	1
bleak	ADJ	3	aceAnger_full_album	1
bygone	ADJ	2	aceAnger_full_album	1
crispy	ADJ	1	aceAnger_full_album	1
dead	ADJ	21	aceAnger_full_album	1
fat	ADJ	9	aceAnger_full_album	1
happy	ADJ	4	aceAnger_full_album	1
holy	ADJ	2	aceAnger_full_album	1
hot	ADJ	21	aceAnger_full_album	1
human	ADJ	4	aceAnger_full_album	1
hungry	ADJ	2	aceAnger_full_album	2
infernal	ADJ	6	aceAnger_full_album	1
insane	ADJ	2	aceAnger_full_album	1
male	ADJ	6	aceAnger_full_album	1
plain	ADJ	11	aceAnger_full_album	1
safe	ADJ	7	aceAnger_full_album	2
sticky	ADJ	5	aceAnger_full_album	1
unknown	ADJ	8	aceAnger_full_album	1
useless	ADJ	1	aceAnger_full_album	4
-	ADJ	0	sex-lib-and-friendshipCopy	4
able	ADJ	4	sex-lib-and-friendshipCopy	1
absent	ADJ	4	sex-lib-and-friendshipCopy	1
abstract	ADJ	9	sex-lib-and-friendshipCopy	1
absurd	ADJ	3	sex-lib-and-friendshipCopy	1
acceptable	ADJ	4	sex-lib-and-friendshipCopy	1
alternative	ADJ	4	sex-lib-and-friendshipCopy	1
ambiguous	ADJ	3	sex-lib-and-friendshipCopy	1
anonymous	ADJ	2	sex-lib-and-friendshipCopy	1
apparent	ADJ	2	sex-lib-and-friendshipCopy	1
aromantic	ADJ	0	sex-lib-and-friendshipCopy	1
asexual	ADJ	1	sex-lib-and-friendshipCopy	1
austere	ADJ	3	sex-lib-and-friendshipCopy	1
bad	ADJ	17	sex-lib-and-friendshipCopy	2
blind	ADJ	10	sex-lib-and-friendshipCopy	1
blissful	ADJ	1	sex-lib-and-friendshipCopy	1
broad	ADJ	9	sex-lib-and-friendshipCopy	2
capable	ADJ	5	sex-lib-and-friendshipCopy	1
careful	ADJ	5	sex-lib-and-friendshipCopy	1
celibate	ADJ	2	sex-lib-and-friendshipCopy	1
certain	ADJ	7	sex-lib-and-friendshipCopy	3
chief	ADJ	4	sex-lib-and-friendshipCopy	1
clear	ADJ	45	sex-lib-and-friendshipCopy	2
complex	ADJ	5	sex-lib-and-friendshipCopy	2
conceptual	ADJ	1	sex-lib-and-friendshipCopy	1
conscious	ADJ	3	sex-lib-and-friendshipCopy	1
constrained	ADJ	3	sex-lib-and-friendshipCopy	1
contradictory	ADJ	5	sex-lib-and-friendshipCopy	1
convenient	ADJ	2	sex-lib-and-friendshipCopy	1
creative	ADJ	2	sex-lib-and-friendshipCopy	2
critical	ADJ	7	sex-lib-and-friendshipCopy	1
crucial	ADJ	3	sex-lib-and-friendshipCopy	2
cultural	ADJ	4	sex-lib-and-friendshipCopy	6
dangerous	ADJ	2	sex-lib-and-friendshipCopy	1
deep	ADJ	21	sex-lib-and-friendshipCopy	4
different	ADJ	5	sex-lib-and-friendshipCopy	1
difficult	ADJ	2	sex-lib-and-friendshipCopy	1
direct	ADJ	24	sex-lib-and-friendshipCopy	1
discriminatory	ADJ	4	sex-lib-and-friendshipCopy	2
diverse	ADJ	2	sex-lib-and-friendshipCopy	1
early	ADJ	9	sex-lib-and-friendshipCopy	1
economic	ADJ	5	sex-lib-and-friendshipCopy	2
elastic	ADJ	4	sex-lib-and-friendshipCopy	1
emotional	ADJ	4	sex-lib-and-friendshipCopy	3
empty	ADJ	10	sex-lib-and-friendshipCopy	3
engaged	ADJ	17	sex-lib-and-friendshipCopy	1
enough	ADJ	3	sex-lib-and-friendshipCopy	3
erotic	ADJ	2	sex-lib-and-friendshipCopy	5
ethical	ADJ	3	sex-lib-and-friendshipCopy	1
exclusive	ADJ	4	sex-lib-and-friendshipCopy	1
existential	ADJ	3	sex-lib-and-friendshipCopy	2
existing	ADJ	5	sex-lib-and-friendshipCopy	2
expansive	ADJ	4	sex-lib-and-friendshipCopy	2
explicit	ADJ	2	sex-lib-and-friendshipCopy	1
extensive	ADJ	3	sex-lib-and-friendshipCopy	1
false	ADJ	11	sex-lib-and-friendshipCopy	1
fearless	ADJ	2	sex-lib-and-friendshipCopy	1
feminist	ADJ	2	sex-lib-and-friendshipCopy	1
few	ADJ	2	sex-lib-and-friendshipCopy	1
final	ADJ	5	sex-lib-and-friendshipCopy	1
financial	ADJ	1	sex-lib-and-friendshipCopy	1
first	ADJ	16	sex-lib-and-friendshipCopy	4
formless	ADJ	2	sex-lib-and-friendshipCopy	2
fragile	ADJ	3	sex-lib-and-friendshipCopy	1
french	ADJ	5	sex-lib-and-friendshipCopy	1
fundamental	ADJ	5	sex-lib-and-friendshipCopy	1
further	ADJ	11	sex-lib-and-friendshipCopy	1
gay	ADJ	7	sex-lib-and-friendshipCopy	12
general	ADJ	10	sex-lib-and-friendshipCopy	2
generalizable	ADJ	0	sex-lib-and-friendshipCopy	1
good	ADJ	27	sex-lib-and-friendshipCopy	1
heterosexual	ADJ	2	sex-lib-and-friendshipCopy	4
homosexual	ADJ	2	sex-lib-and-friendshipCopy	3
human	ADJ	4	sex-lib-and-friendshipCopy	1
ideal	ADJ	5	sex-lib-and-friendshipCopy	1
identical	ADJ	5	sex-lib-and-friendshipCopy	1
important	ADJ	5	sex-lib-and-friendshipCopy	5
impoverished	ADJ	4	sex-lib-and-friendshipCopy	1
inclusive	ADJ	1	sex-lib-and-friendshipCopy	1
indelible	ADJ	1	sex-lib-and-friendshipCopy	1
indeterminate	ADJ	5	sex-lib-and-friendshipCopy	1
individual	ADJ	6	sex-lib-and-friendshipCopy	1
institutional	ADJ	2	sex-lib-and-friendshipCopy	3
intellectual	ADJ	4	sex-lib-and-friendshipCopy	1
interesting	ADJ	4	sex-lib-and-friendshipCopy	2
interracial	ADJ	2	sex-lib-and-friendshipCopy	1
irrelevant	ADJ	1	sex-lib-and-friendshipCopy	1
irreplaceable	ADJ	1	sex-lib-and-friendshipCopy	1
key	ADJ	21	sex-lib-and-friendshipCopy	1
large	ADJ	11	sex-lib-and-friendshipCopy	3
last	ADJ	21	sex-lib-and-friendshipCopy	1
legal	ADJ	5	sex-lib-and-friendshipCopy	8
less	ADJ	5	sex-lib-and-friendshipCopy	3
little	ADJ	10	sex-lib-and-friendshipCopy	1
long	ADJ	12	sex-lib-and-friendshipCopy	1
major	ADJ	13	sex-lib-and-friendshipCopy	1
many	ADJ	1	sex-lib-and-friendshipCopy	2
meaningless	ADJ	1	sex-lib-and-friendshipCopy	1
minimum	ADJ	3	sex-lib-and-friendshipCopy	1
monogamous	ADJ	1	sex-lib-and-friendshipCopy	1
monopolistic	ADJ	1	sex-lib-and-friendshipCopy	1
much	ADJ	7	sex-lib-and-friendshipCopy	2
mutual	ADJ	2	sex-lib-and-friendshipCopy	1
necessary	ADJ	3	sex-lib-and-friendshipCopy	2
new	ADJ	12	sex-lib-and-friendshipCopy	12
non	ADJ	1	sex-lib-and-friendshipCopy	2
obvious	ADJ	1	sex-lib-and-friendshipCopy	2
only	ADJ	9	sex-lib-and-friendshipCopy	1
open	ADJ	36	sex-lib-and-friendshipCopy	2
original	ADJ	6	sex-lib-and-friendshipCopy	1
other	ADJ	4	sex-lib-and-friendshipCopy	16
outlying	ADJ	1	sex-lib-and-friendshipCopy	1
own	ADJ	2	sex-lib-and-friendshipCopy	5
perfect	ADJ	5	sex-lib-and-friendshipCopy	1
personal	ADJ	6	sex-lib-and-friendshipCopy	3
physical	ADJ	7	sex-lib-and-friendshipCopy	1
political	ADJ	3	sex-lib-and-friendshipCopy	2
polyamorous	ADJ	0	sex-lib-and-friendshipCopy	1
poor	ADJ	7	sex-lib-and-friendshipCopy	1
positive	ADJ	13	sex-lib-and-friendshipCopy	1
possible	ADJ	4	sex-lib-and-friendshipCopy	12
practical	ADJ	4	sex-lib-and-friendshipCopy	1
pre	ADJ	0	sex-lib-and-friendshipCopy	3
precise	ADJ	2	sex-lib-and-friendshipCopy	1
prescient	ADJ	1	sex-lib-and-friendshipCopy	1
prescribed	ADJ	5	sex-lib-and-friendshipCopy	2
present	ADJ	18	sex-lib-and-friendshipCopy	1
proper	ADJ	4	sex-lib-and-friendshipCopy	1
psychic	ADJ	3	sex-lib-and-friendshipCopy	1
pure	ADJ	7	sex-lib-and-friendshipCopy	2
readymade	ADJ	0	sex-lib-and-friendshipCopy	2
real	ADJ	13	sex-lib-and-friendshipCopy	3
relational	ADJ	1	sex-lib-and-friendshipCopy	6
religious	ADJ	5	sex-lib-and-friendshipCopy	1
respectable	ADJ	3	sex-lib-and-friendshipCopy	1
rich	ADJ	13	sex-lib-and-friendshipCopy	2
romantic	ADJ	5	sex-lib-and-friendshipCopy	1
same	ADJ	6	sex-lib-and-friendshipCopy	6
satisfying	ADJ	5	sex-lib-and-friendshipCopy	1
secondary	ADJ	7	sex-lib-and-friendshipCopy	1
serious	ADJ	6	sex-lib-and-friendshipCopy	1
several	ADJ	3	sex-lib-and-friendshipCopy	1
sexual	ADJ	3	sex-lib-and-friendshipCopy	12
short	ADJ	23	sex-lib-and-friendshipCopy	1
simplified	ADJ	2	sex-lib-and-friendshipCopy	1
single	ADJ	10	sex-lib-and-friendshipCopy	2
slight	ADJ	5	sex-lib-and-friendshipCopy	1
social	ADJ	7	sex-lib-and-friendshipCopy	15
special	ADJ	10	sex-lib-and-friendshipCopy	1
stable	ADJ	7	sex-lib-and-friendshipCopy	1
static	ADJ	5	sex-lib-and-friendshipCopy	1
stereotyped	ADJ	2	sex-lib-and-friendshipCopy	1
straight	ADJ	21	sex-lib-and-friendshipCopy	7
strange	ADJ	3	sex-lib-and-friendshipCopy	1
strategic	ADJ	2	sex-lib-and-friendshipCopy	1
striking	ADJ	25	sex-lib-and-friendshipCopy	1
substantive	ADJ	4	sex-lib-and-friendshipCopy	1
successful	ADJ	1	sex-lib-and-friendshipCopy	1
such	ADJ	2	sex-lib-and-friendshipCopy	4
total	ADJ	7	sex-lib-and-friendshipCopy	2
transferable	ADJ	2	sex-lib-and-friendshipCopy	1
transgendered	ADJ	1	sex-lib-and-friendshipCopy	1
trivial	ADJ	3	sex-lib-and-friendshipCopy	1
true	ADJ	15	sex-lib-and-friendshipCopy	1
unguarded	ADJ	2	sex-lib-and-friendshipCopy	1
unique	ADJ	4	sex-lib-and-friendshipCopy	2
unnecessary	ADJ	1	sex-lib-and-friendshipCopy	1
useful	ADJ	2	sex-lib-and-friendshipCopy	1
vague	ADJ	3	sex-lib-and-friendshipCopy	1
vulnerable	ADJ	3	sex-lib-and-friendshipCopy	1
w]hat	ADJ	0	sex-lib-and-friendshipCopy	1
well	ADJ	22	sex-lib-and-friendshipCopy	2
wide	ADJ	11	sex-lib-and-friendshipCopy	1
wrong	ADJ	13	sex-lib-and-friendshipCopy	1
asexual	ADJ	1	txt-fifth-estate	3
bad	ADJ	17	txt-fifth-estate	1
